ElementId,Category,Family,Type,Level,HostWallId,OriX,OriY,OriZ,Azimuth (°),Glass Source,Glass Area (m²)
371217,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342238,-0.99,-0.1,0.0,264.12,Glass,1.51
366884,Windows,ARCHED_ALUMINUM_WINDOW_SYSTEM_10799,,00,342319,-0.99,-0.11,0.0,263.51,Glass,23.39
350614,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350823,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350544,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350665,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350660,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350655,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350650,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350645,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350640,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350635,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350822,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350824,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350825,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350826,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350827,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350828,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350829,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350830,Windows,M_Sliding with Trim,,05,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350859,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350860,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350861,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350862,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350863,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350864,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350865,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350866,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350867,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350868,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350869,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350870,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350871,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350872,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350873,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350874,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350875,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350876,Windows,M_Sliding with Trim,,06,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350881,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350882,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350883,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350884,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350885,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350886,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350887,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350888,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350889,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350890,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350891,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350892,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350893,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350894,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350895,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350896,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350897,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350898,Windows,M_Sliding with Trim,,07,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350903,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350904,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350905,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350906,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350907,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350908,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350909,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350910,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350911,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350912,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350913,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
350914,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350915,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350916,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350917,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350918,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350919,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
350920,Windows,M_Sliding with Trim,,08,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
355915,Windows,M_Fixed,,06,342319,0.1,-0.99,-0.0,174.12,Glass,44.04
355916,Windows,M_Fixed,,06,342319,0.1,-0.99,-0.0,174.12,Glass,44.04
355917,Windows,M_Fixed,,06,342319,0.1,-0.99,-0.0,174.12,Glass,44.04
355921,Windows,M_Fixed,,07,342319,0.1,-0.99,-0.0,174.12,Glass,44.04
355922,Windows,M_Fixed,,07,342319,0.1,-0.99,-0.0,174.12,Glass,44.04
355923,Windows,M_Fixed,,07,342319,0.1,-0.99,-0.0,174.12,Glass,44.04
355927,Windows,M_Fixed,,08,342319,0.1,-0.99,-0.0,174.12,Glass,44.04
355928,Windows,M_Fixed,,08,342319,0.1,-0.99,-0.0,174.12,Glass,44.04
355929,Windows,M_Fixed,,08,342319,0.1,-0.99,-0.0,174.12,Glass,44.04
383893,Windows,M_Sliding with Trim,,00,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
383894,Windows,M_Sliding with Trim,,00,342319,0.1,-0.99,-0.0,174.12,Glass,10.68
383895,Windows,M_Sliding with Trim,,00,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
383896,Windows,M_Sliding with Trim,,00,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
383897,Windows,M_Sliding with Trim,,00,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
383898,Windows,M_Sliding with Trim,,00,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
383899,Windows,M_Sliding with Trim,,00,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
383900,Windows,M_Sliding with Trim,,00,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
383901,Windows,M_Sliding with Trim,,00,342319,0.1,-0.99,-0.0,174.12,Glass,16.22
383684,Windows,M_Sliding with Trim,,04,342320,0.1,-0.99,0.0,174.12,Glass,10.68
383685,Windows,M_Sliding with Trim,,04,342320,0.1,-0.99,0.0,174.12,Glass,10.68
383686,Windows,M_Sliding with Trim,,04,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383687,Windows,M_Sliding with Trim,,04,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383688,Windows,M_Sliding with Trim,,04,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383689,Windows,M_Sliding with Trim,,04,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383690,Windows,M_Sliding with Trim,,04,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383691,Windows,M_Sliding with Trim,,04,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383692,Windows,M_Sliding with Trim,,04,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383779,Windows,M_Sliding with Trim,,03,342320,0.1,-0.99,0.0,174.12,Glass,10.68
383780,Windows,M_Sliding with Trim,,03,342320,0.1,-0.99,0.0,174.12,Glass,10.68
383781,Windows,M_Sliding with Trim,,03,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383782,Windows,M_Sliding with Trim,,03,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383783,Windows,M_Sliding with Trim,,03,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383784,Windows,M_Sliding with Trim,,03,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383785,Windows,M_Sliding with Trim,,03,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383786,Windows,M_Sliding with Trim,,03,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383787,Windows,M_Sliding with Trim,,03,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383797,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,10.68
383798,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,10.68
383799,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383800,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383801,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383802,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383803,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383804,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383805,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383875,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,10.68
383876,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,10.68
383877,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383878,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383879,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383880,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383881,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383882,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383883,Windows,M_Sliding with Trim,,02,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383884,Windows,M_Sliding with Trim,,01,342320,0.1,-0.99,0.0,174.12,Glass,10.68
383885,Windows,M_Sliding with Trim,,01,342320,0.1,-0.99,0.0,174.12,Glass,10.68
383886,Windows,M_Sliding with Trim,,01,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383887,Windows,M_Sliding with Trim,,01,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383888,Windows,M_Sliding with Trim,,01,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383889,Windows,M_Sliding with Trim,,01,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383890,Windows,M_Sliding with Trim,,01,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383891,Windows,M_Sliding with Trim,,01,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383892,Windows,M_Sliding with Trim,,01,342320,0.1,-0.99,0.0,174.12,Glass,16.22
383539,Windows,Arched (1),,03,342321,0.99,0.1,-0.0,84.12,Glass,13.43
383540,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342321,-0.99,-0.1,0.0,264.12,Glass,1.51
383541,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342321,-0.99,-0.1,0.0,264.12,Glass,1.51
383542,Windows,Arched (1),,02,342321,0.99,0.1,-0.0,84.12,Glass,13.43
383543,Windows,M_Casement 3x3 with Trim,,01,342321,0.99,0.1,-0.0,84.12,Glass,10.76
383544,Windows,Arched (1),,03,342321,0.99,0.1,-0.0,84.12,Glass,13.43
383545,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342321,-0.99,-0.1,0.0,264.12,Glass,1.51
383546,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342321,-0.99,-0.1,0.0,264.12,Glass,1.51
383547,Windows,Arched (1),,02,342321,0.99,0.1,-0.0,84.12,Glass,13.43
383548,Windows,M_Casement 3x3 with Trim,,01,342321,0.99,0.1,-0.0,84.12,Glass,10.76
383549,Windows,Arched (1),,03,342321,0.99,0.1,-0.0,84.12,Glass,13.43
383550,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342321,-0.99,-0.1,0.0,264.12,Glass,1.51
383551,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342321,-0.99,-0.1,0.0,264.12,Glass,1.51
383552,Windows,Arched (1),,02,342321,0.99,0.1,-0.0,84.12,Glass,13.43
383553,Windows,M_Casement 3x3 with Trim,,01,342321,0.99,0.1,-0.0,84.12,Glass,10.76
383554,Windows,Arched (1),,03,342321,0.99,0.1,-0.0,84.12,Glass,13.43
383555,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342321,-0.99,-0.1,0.0,264.12,Glass,1.51
383556,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342321,-0.99,-0.1,0.0,264.12,Glass,1.51
383557,Windows,Arched (1),,02,342321,0.99,0.1,-0.0,84.12,Glass,13.43
383558,Windows,M_Casement 3x3 with Trim,,01,342321,0.99,0.1,-0.0,84.12,Glass,10.76
383559,Windows,Arched (1),,03,342321,0.99,0.1,-0.0,84.12,Glass,13.43
383560,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342321,-0.99,-0.1,0.0,264.12,Glass,1.51
383561,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342321,-0.99,-0.1,0.0,264.12,Glass,1.51
383562,Windows,Arched (1),,02,342321,0.99,0.1,-0.0,84.12,Glass,13.43
383563,Windows,M_Casement 3x3 with Trim,,01,342321,0.99,0.1,-0.0,84.12,Glass,10.76
395190,Windows,Arched (1),,03,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395191,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395192,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395193,Windows,Arched (1),,02,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395194,Windows,M_Casement 3x3 with Trim,,01,342322,-0.1,0.99,-0.0,354.12,Glass,10.76
395195,Windows,Arched (1),,03,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395196,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395197,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395198,Windows,Arched (1),,02,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395199,Windows,M_Casement 3x3 with Trim,,01,342322,-0.1,0.99,-0.0,354.12,Glass,10.76
395200,Windows,Arched (1),,03,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395201,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395202,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395203,Windows,Arched (1),,02,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395204,Windows,M_Casement 3x3 with Trim,,01,342322,-0.1,0.99,-0.0,354.12,Glass,10.76
395205,Windows,Arched (1),,03,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395206,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395207,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395208,Windows,Arched (1),,02,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395209,Windows,M_Casement 3x3 with Trim,,01,342322,-0.1,0.99,-0.0,354.12,Glass,10.76
395210,Windows,Arched (1),,03,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395211,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395212,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395213,Windows,Arched (1),,02,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395214,Windows,M_Casement 3x3 with Trim,,01,342322,-0.1,0.99,-0.0,354.12,Glass,10.76
395261,Windows,Arched (1),,03,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395262,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395263,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395264,Windows,Arched (1),,02,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395265,Windows,M_Casement 3x3 with Trim,,01,342322,-0.1,0.99,-0.0,354.12,Glass,10.76
395266,Windows,Arched (1),,03,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395267,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395268,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395269,Windows,Arched (1),,02,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395270,Windows,M_Casement 3x3 with Trim,,01,342322,-0.1,0.99,-0.0,354.12,Glass,10.76
395271,Windows,Arched (1),,03,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395272,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395273,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395274,Windows,Arched (1),,02,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395275,Windows,M_Casement 3x3 with Trim,,01,342322,-0.1,0.99,-0.0,354.12,Glass,10.76
395276,Windows,Arched (1),,03,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395277,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395278,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395279,Windows,Arched (1),,02,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395280,Windows,M_Casement 3x3 with Trim,,01,342322,-0.1,0.99,-0.0,354.12,Glass,10.76
395281,Windows,Arched (1),,03,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395282,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395283,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395284,Windows,Arched (1),,02,342322,-0.1,0.99,-0.0,354.12,Glass,13.43
395285,Windows,M_Casement 3x3 with Trim,,01,342322,-0.1,0.99,-0.0,354.12,Glass,10.76
395346,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395347,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395348,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395349,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395350,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395351,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395352,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395353,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395354,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395355,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395452,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395453,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395454,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
395508,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342322,0.1,-0.99,-0.0,174.12,Glass,1.51
383604,Windows,Arched (1),,03,342323,-0.99,-0.1,-0.0,264.12,Glass,13.43
383605,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342323,0.99,0.1,-0.0,84.12,Glass,1.51
383606,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342323,0.99,0.1,-0.0,84.12,Glass,1.51
383607,Windows,Arched (1),,02,342323,-0.99,-0.1,-0.0,264.12,Glass,13.43
383608,Windows,M_Casement 3x3 with Trim,,01,342323,-0.99,-0.1,-0.0,264.12,Glass,10.76
383609,Windows,Arched (1),,03,342323,-0.99,-0.1,-0.0,264.12,Glass,13.43
383610,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342323,0.99,0.1,-0.0,84.12,Glass,1.51
383611,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342323,0.99,0.1,-0.0,84.12,Glass,1.51
383612,Windows,Arched (1),,02,342323,-0.99,-0.1,-0.0,264.12,Glass,13.43
383613,Windows,M_Casement 3x3 with Trim,,01,342323,-0.99,-0.1,-0.0,264.12,Glass,10.76
383614,Windows,Arched (1),,03,342323,-0.99,-0.1,-0.0,264.12,Glass,13.43
383615,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342323,0.99,0.1,-0.0,84.12,Glass,1.51
383616,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342323,0.99,0.1,-0.0,84.12,Glass,1.51
383617,Windows,Arched (1),,02,342323,-0.99,-0.1,-0.0,264.12,Glass,13.43
383618,Windows,M_Casement 3x3 with Trim,,01,342323,-0.99,-0.1,-0.0,264.12,Glass,10.76
383619,Windows,Arched (1),,03,342323,-0.99,-0.1,-0.0,264.12,Glass,13.43
383620,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342323,0.99,0.1,-0.0,84.12,Glass,1.51
383621,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342323,0.99,0.1,-0.0,84.12,Glass,1.51
383622,Windows,Arched (1),,02,342323,-0.99,-0.1,-0.0,264.12,Glass,13.43
383623,Windows,M_Casement 3x3 with Trim,,01,342323,-0.99,-0.1,-0.0,264.12,Glass,10.76
383624,Windows,Arched (1),,03,342323,-0.99,-0.1,-0.0,264.12,Glass,13.43
383625,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342323,0.99,0.1,-0.0,84.12,Glass,1.51
383626,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342323,0.99,0.1,-0.0,84.12,Glass,1.51
383627,Windows,Arched (1),,02,342323,-0.99,-0.1,-0.0,264.12,Glass,13.43
383628,Windows,M_Casement 3x3 with Trim,,01,342323,-0.99,-0.1,-0.0,264.12,Glass,10.76
378216,Windows,Arched (1),,03,342324,-0.99,-0.1,-0.0,264.12,Glass,13.43
378217,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342324,0.99,0.1,-0.0,84.12,Glass,1.51
378218,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342324,0.99,0.1,-0.0,84.12,Glass,1.51
378219,Windows,Arched (1),,02,342324,-0.99,-0.1,-0.0,264.12,Glass,13.43
378220,Windows,M_Casement 3x3 with Trim,,01,342324,-0.99,-0.1,-0.0,264.12,Glass,10.76
378221,Windows,Arched (1),,03,342324,-0.99,-0.1,-0.0,264.12,Glass,13.43
378222,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342324,0.99,0.1,-0.0,84.12,Glass,1.51
378223,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342324,0.99,0.1,-0.0,84.12,Glass,1.51
378224,Windows,Arched (1),,02,342324,-0.99,-0.1,-0.0,264.12,Glass,13.43
378225,Windows,M_Casement 3x3 with Trim,,01,342324,-0.99,-0.1,-0.0,264.12,Glass,10.76
378226,Windows,Arched (1),,03,342324,-0.99,-0.1,-0.0,264.12,Glass,13.43
378227,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342324,0.99,0.1,-0.0,84.12,Glass,1.51
378228,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342324,0.99,0.1,-0.0,84.12,Glass,1.51
378229,Windows,Arched (1),,02,342324,-0.99,-0.1,-0.0,264.12,Glass,13.43
378230,Windows,M_Casement 3x3 with Trim,,01,342324,-0.99,-0.1,-0.0,264.12,Glass,10.76
378231,Windows,Arched (1),,03,342324,-0.99,-0.1,-0.0,264.12,Glass,13.43
378232,Windows,WINDOW_W_SOLDIER_COURSE_8505,,04,342324,0.99,0.1,-0.0,84.12,Glass,1.51
