element_id,orientation,glass_area_m2,annual_radiation_kwh_m2,capacity_kw,annual_energy_kwh,specific_yield_kwh_kw,power_density_w_m2,total_cost_eur,cost_per_kw_eur,panel_efficiency_%,panel_transparency_%,panel_cost_per_m2_eur
384574,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384566,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384567,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384568,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384569,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384561,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384562,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384563,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384564,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384536,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384537,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384538,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384539,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384541,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384542,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384543,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384544,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384546,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384547,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
384548,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
384549,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384816,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
384817,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
